,gvkey,data_date,data_year_month,file_year_month,type,international_count,rev_growth_count,rev_slow_count,expense_growth_count,expense_slow_count,lm_positive_count,lm_negative_count,lm_uncertainty_count,lm_litigious_count
18984,139665,9/1/2017,2017-09,2017-11,10-Q,107,47,7,42,9,214,303,416,236
18985,139665,12/1/2017,2017-12,2018-02,10-K,198,68,14,50,29,416,1303,1236,1457
18986,139665,3/1/2018,2018-03,2018-05,10-Q,90,22,4,13,9,112,214,342,244
18987,139665,6/1/2018,2018-06,2018-08,10-Q,121,38,5,26,13,193,255,386,276
18988,139665,9/1/2018,2018-09,2018-10,10-Q,121,37,10,29,20,202,365,442,341
18989,139665,12/1/2018,2018-12,2019-02,10-K,174,52,16,49,34,384,1101,1083,865
18990,139665,3/1/2019,2019-03,2019-05,10-Q,81,17,5,15,11,99,324,279,280
18991,139665,6/1/2019,2019-06,2019-08,10-Q,182,34,9,28,20,114,375,237,189
18992,139665,9/1/2019,2019-09,2019-11,10-Q,181,44,5,50,14,123,378,301,243
18993,139665,12/1/2019,2019-12,2020-02,10-K,229,44,12,32,25,421,1505,1219,2131
18994,139665,3/1/2020,2020-03,2020-05,10-Q,120,32,7,12,8,87,385,325,185
18995,139665,6/1/2020,2020-06,2020-07,10-Q,157,61,6,20,10,145,485,317,196
18996,139665,9/1/2020,2020-09,2020-10,10-Q,171,60,10,18,10,148,510,332,223
18997,139665,12/1/2020,2020-12,2021-02,10-K,280,45,15,31,22,429,1808,1343,2549
18998,139665,3/1/2021,2021-03,2021-04,10-Q,140,30,0,14,4,93,230,245,182
18999,139665,6/1/2021,2021-06,2021-07,10-Q,183,52,9,16,6,140,298,265,210
19000,139665,9/1/2021,2021-09,2021-10,10-Q,174,52,8,22,4,189,459,405,485
19001,140541,9/1/2000,2000-09,2000-11,10-Q,20,17,1,12,8,42,162,162,429
19002,140541,12/1/2000,2000-12,2001-02,10-Q,25,29,1,12,14,13,37,56,17
19003,140541,3/1/2001,2001-03,2001-05,10-Q,27,28,1,20,11,20,46,55,19
19004,140541,9/1/2001,2001-09,2001-11,10-Q,47,16,2,12,4,15,39,58,17
19005,140541,12/1/2001,2001-12,2002-02,10-Q,60,24,3,16,7,16,48,71,11
19006,140541,3/1/2002,2002-03,2002-04,10-Q,62,25,3,18,9,23,65,72,11
19007,140541,6/1/2002,2002-06,2002-09,10-K,236,45,6,26,27,146,400,422,559
19008,140541,9/1/2002,2002-09,2002-11,10-Q,82,24,2,13,2,12,49,107,36
19009,140541,12/1/2002,2002-12,2003-02,10-Q,102,43,3,29,4,24,61,123,39
19010,140541,3/1/2003,2003-03,2003-05,10-Q,118,40,4,29,6,28,116,132,66
19011,140541,6/1/2003,2003-06,2003-09,10-K,278,52,6,31,22,275,1146,627,1982
19012,140541,9/1/2003,2003-09,2003-11,10-Q,74,25,2,13,2,11,81,102,64
19013,140541,12/1/2003,2003-12,2004-02,10-Q,94,52,2,31,3,19,89,118,52
19014,140541,3/1/2004,2004-03,2004-05,10-Q,105,60,3,33,3,26,95,109,56
19015,140541,7/1/2004,2004-07,2004-09,10-K,287,61,7,41,13,159,816,479,1492
19016,140541,10/1/2004,2004-10,2004-11,10-Q,80,31,2,18,1,14,89,87,54
19017,140541,1/1/2005,2005-01,2005-02,10-Q,99,56,2,34,1,16,101,95,53
19018,140541,4/1/2005,2005-04,2005-05,10-Q,102,56,3,33,4,48,302,160,574
19019,140541,7/1/2005,2005-07,2005-09,10-K,308,74,6,38,15,230,606,493,1339
19020,140541,10/1/2005,2005-10,2005-11,10-Q,111,26,3,15,2,16,107,103,62
19021,140541,12/1/2005,2005-12,2006-02,10-Q,133,50,4,31,4,136,930,283,1547
19022,140541,4/1/2006,2006-04,2006-05,10-Q,128,49,4,29,3,23,118,105,66
19023,140541,7/1/2006,2006-07,2006-08,10-K,262,49,4,34,12,135,232,327,151
19024,140541,9/1/2006,2006-09,2006-11,10-Q,90,24,2,12,5,12,100,117,56
19025,140541,12/1/2006,2006-12,2007-02,10-Q,104,34,4,26,3,21,116,131,56
19026,140541,3/1/2007,2007-03,2007-05,10-Q,97,34,3,21,9,26,148,132,58
19027,140541,6/1/2007,2007-06,2007-08,10-K,248,41,4,22,12,159,979,547,1689
19028,140541,9/1/2007,2007-09,2007-11,10-Q,111,21,3,11,1,29,116,133,56
19029,140541,12/1/2007,2007-12,2008-02,10-Q,123,33,5,20,1,38,129,145,60
19030,140541,3/1/2008,2008-03,2008-05,10-Q,123,31,5,19,1,43,134,140,62
19031,140541,6/1/2008,2008-06,2008-08,10-K,265,47,7,24,9,208,1059,477,1835
19032,140541,9/1/2008,2008-09,2008-10,10-Q,94,12,7,7,5,27,91,109,54
19033,140541,12/1/2008,2008-12,2009-02,10-Q,107,12,19,14,8,23,124,121,53
19034,140541,3/1/2009,2009-03,2009-05,10-Q,124,15,22,14,8,26,157,132,64
19035,140541,6/1/2009,2009-06,2009-08,10-K,337,34,19,20,11,139,312,347,177
19036,140541,9/1/2009,2009-09,2009-11,10-Q,108,8,12,5,5,26,100,115,56
19037,140541,12/1/2009,2009-12,2010-02,10-Q,129,25,9,12,7,39,106,124,60
19038,140541,3/1/2010,2010-03,2010-05,10-Q,135,30,6,13,6,44,112,132,68
19039,140541,7/1/2010,2010-07,2010-08,10-K,377,29,17,18,8,243,657,465,965
19040,140541,10/1/2010,2010-10,2010-11,10-Q,130,22,1,8,2,39,98,126,65
19041,140541,1/1/2011,2011-01,2011-02,10-Q,149,29,1,15,4,48,93,127,68
19042,140541,4/1/2011,2011-04,2011-05,10-Q,156,29,4,17,5,83,896,397,1963
19043,140541,7/1/2011,2011-07,2011-08,10-K,416,37,9,25,11,155,301,399,208
19044,140541,12/1/2011,2011-12,2012-02,10-Q,208,28,6,13,6,51,119,176,111
19045,140541,3/1/2012,2012-03,2012-05,10-Q,207,33,3,12,6,59,90,148,90
19046,140541,6/1/2012,2012-06,2012-08,10-K,544,34,8,25,13,221,1130,882,2699
19047,140541,9/1/2012,2012-09,2012-11,10-Q,171,15,3,9,1,34,101,128,74
19048,140541,12/1/2012,2012-12,2013-02,10-Q,191,32,8,11,6,43,111,134,70
19049,140541,3/1/2013,2013-03,2013-05,10-Q,169,36,5,10,5,53,140,160,205
19050,140541,6/1/2013,2013-06,2013-08,10-K,489,38,11,23,14,765,6222,2079,13523
19051,140541,12/1/2013,2013-12,2014-02,10-Q,153,10,56,12,17,39,155,165,218
19052,140541,3/1/2014,2014-03,2014-05,10-Q,157,15,55,12,22,40,153,154,75
19053,140541,6/1/2014,2014-06,2014-08,10-K,500,32,48,35,11,199,582,587,283
19054,140541,9/1/2014,2014-09,2014-11,10-Q,157,9,37,16,6,74,289,236,372
19055,140541,12/1/2014,2014-12,2015-02,10-Q,183,9,76,26,10,130,964,403,1535
19056,140541,3/1/2015,2015-03,2015-05,10-Q,186,13,82,26,8,177,1402,713,3033
19057,140541,6/1/2015,2015-06,2015-08,10-K,508,27,79,40,14,295,1258,982,1237
19058,140541,9/1/2015,2015-09,2015-11,10-Q,159,12,44,14,7,60,179,205,99
19059,140541,12/1/2015,2015-12,2016-02,10-Q,206,38,65,24,12,73,219,217,104
19060,140541,3/1/2016,2016-03,2016-05,10-Q,218,67,44,29,12,106,219,228,105
19061,140541,7/1/2016,2016-07,2016-08,10-K,587,56,68,40,19,276,832,762,549
19062,140541,10/1/2016,2016-10,2016-11,10-Q,183,45,16,11,12,360,2203,721,4094
19063,140541,12/1/2016,2016-12,2017-02,10-Q,201,112,8,34,6,148,287,223,205
19064,140541,4/1/2017,2017-04,2017-05,10-Q,220,75,35,23,18,253,1330,467,2266
19065,140541,7/1/2017,2017-07,2017-08,10-K,587,83,47,29,28,281,661,722,338
19066,140541,9/1/2017,2017-09,2017-11,10-Q,68,11,23,14,4,81,201,223,111
19067,140541,12/1/2017,2017-12,2018-02,10-Q,114,49,26,14,21,103,194,261,197
19068,140541,3/1/2018,2018-03,2018-05,10-Q,124,58,38,26,10,97,203,259,178
19069,140541,6/1/2018,2018-06,2018-08,10-K,363,62,31,38,22,243,657,716,382
19070,140541,9/1/2018,2018-09,2018-11,10-Q,104,44,13,16,10,70,210,229,140
19071,140541,12/1/2018,2018-12,2019-02,10-Q,142,72,31,23,14,123,1031,667,1611
19072,140541,3/1/2019,2019-03,2019-05,10-Q,150,66,40,35,14,70,219,249,167
19073,140541,6/1/2019,2019-06,2019-08,10-K,389,42,26,31,19,338,2252,1039,2658
19074,140541,9/1/2019,2019-09,2019-11,10-Q,119,11,40,17,9,83,1029,620,2488
19075,140541,12/1/2019,2019-12,2020-02,10-Q,153,42,65,27,8,37,376,242,389
19076,140541,3/1/2020,2020-03,2020-05,10-Q,146,8,105,34,24,45,385,284,117
19077,140541,6/1/2020,2020-06,2020-08,10-K,357,25,57,26,29,378,2044,1364,4009
19078,140541,9/1/2020,2020-09,2020-11,10-Q,86,22,30,7,25,65,358,232,252
19079,140541,12/1/2020,2020-12,2021-02,10-Q,185,54,68,21,34,154,695,512,276
19080,140541,3/1/2021,2021-03,2021-05,10-Q,123,79,24,21,38,99,634,304,536
19081,140541,7/1/2021,2021-07,2021-08,10-K,310,51,21,31,25,304,977,783,569
19082,140541,10/1/2021,2021-10,2021-11,10-Q,89,40,5,28,5,46,236,216,115
19083,141913,8/1/2001,2001-08,2001-10,10-Q,33,13,0,8,5,14,46,63,23
19084,141913,11/1/2001,2001-11,2002-01,10-Q,36,14,1,5,4,16,53,67,26
19085,141913,2/1/2002,2002-02,2002-04,10-Q,25,14,2,6,5,26,60,99,76
19086,141913,5/1/2002,2002-05,2002-08,10-K,114,22,8,9,10,272,1343,612,2190
19087,141913,8/1/2002,2002-08,2002-10,10-Q,17,14,5,6,4,22,120,115,32
19088,141913,11/1/2002,2002-11,2003-01,10-Q,16,17,6,8,3,26,188,141,322
19089,141913,2/1/2003,2003-02,2003-04,10-Q,22,17,6,6,5,48,217,224,374
19090,141913,5/1/2003,2003-05,2003-08,10-K,124,32,7,12,15,176,562,549,651
19091,141913,8/1/2003,2003-08,2003-10,10-Q,35,14,3,2,6,45,252,226,391
19092,141913,11/1/2003,2003-11,2004-01,10-Q,49,18,1,4,7,132,813,461,1451
19093,141913,2/1/2004,2004-02,2004-04,10-Q,60,21,2,7,6,79,468,299,476
19094,141913,5/1/2004,2004-05,2004-08,10-K,204,46,8,14,12,242,1004,590,1123
19095,141913,8/1/2004,2004-08,2004-10,10-Q,70,21,3,7,3,48,150,179,54
19096,141913,11/1/2004,2004-11,2004-12,10-Q,65,29,4,10,3,52,206,209,167
19097,141913,2/1/2005,2005-02,2005-04,10-Q,101,27,5,10,3,49,184,231,76
19098,141913,5/1/2005,2005-05,2005-08,10-K,190,45,4,14,14,179,551,529,691
19099,141913,8/1/2005,2005-08,2005-10,10-Q,62,22,2,4,4,50,221,250,85
19100,141913,11/1/2005,2005-11,2006-01,10-Q,69,37,7,7,7,22,156,168,77
19101,141913,2/1/2006,2006-02,2006-04,10-Q,66,41,8,7,6,25,204,206,91
19102,141913,5/1/2006,2006-05,2006-08,10-K,228,71,21,17,18,166,436,461,262
19103,141913,8/1/2006,2006-08,2006-10,10-Q,127,37,8,7,4,20,130,147,70
19104,141913,11/1/2006,2006-11,2007-01,10-Q,143,49,13,12,2,53,452,305,919
19105,141913,2/1/2007,2007-02,2007-04,10-Q,131,60,10,10,4,22,155,180,78
19106,141913,5/1/2007,2007-05,2007-07,10-K,291,72,22,20,20,215,721,667,808
19107,141913,8/1/2007,2007-08,2007-10,10-Q,122,38,8,7,6,32,139,165,84
19108,141913,11/1/2007,2007-11,2008-01,10-Q,142,60,14,13,5,42,161,187,90
19109,141913,2/1/2008,2008-02,2008-04,10-Q,122,61,11,14,3,37,158,199,101
19110,141913,5/1/2008,2008-05,2008-07,10-K,382,78,23,25,13,213,1772,823,2525
19111,141913,8/1/2008,2008-08,2008-10,10-Q,168,41,3,4,7,41,134,196,93
19112,141913,11/1/2008,2008-11,2009-01,10-Q,157,59,13,7,4,36,156,216,96
19113,141913,2/1/2009,2009-02,2009-04,10-Q,168,29,17,7,3,121,992,420,1280
19114,141913,5/1/2009,2009-05,2009-07,10-K,449,59,39,22,10,210,1484,773,2151
19115,141913,8/1/2009,2009-08,2009-10,10-Q,148,16,13,7,1,35,133,184,98
19116,141913,11/1/2009,2009-11,2010-01,10-Q,140,26,8,10,2,30,171,183,99
19117,141913,2/1/2010,2010-02,2010-04,10-Q,151,32,3,9,4,31,200,189,90
19118,141913,5/1/2010,2010-05,2010-07,10-K,378,53,18,27,10,135,693,630,535
19119,141913,8/1/2010,2010-08,2010-10,10-Q,122,14,10,6,4,69,572,272,885
19120,141913,11/1/2010,2010-11,2011-01,10-Q,142,24,11,8,4,32,149,194,107
19121,141913,2/1/2011,2011-02,2011-04,10-Q,161,36,7,10,4,28,168,206,134
19122,141913,5/1/2011,2011-05,2011-07,10-K,412,50,13,21,10,113,638,580,385
19123,141913,8/1/2011,2011-08,2011-10,10-Q,136,24,1,6,8,265,3705,1764,9830
19124,141913,11/1/2011,2011-11,2012-01,10-Q,150,34,1,11,9,31,153,203,115
19125,141913,2/1/2012,2012-02,2012-04,10-Q,157,34,6,7,12,51,332,263,286
19126,141913,5/1/2012,2012-05,2012-07,10-K,494,56,20,23,17,127,914,710,577
19127,141913,8/1/2012,2012-08,2012-10,10-Q,124,14,12,6,8,95,1598,635,3383
19128,141913,11/1/2012,2012-11,2013-01,10-Q,136,24,12,10,17,16,328,246,177
19129,141913,2/1/2013,2013-02,2013-04,10-Q,142,22,15,14,15,46,511,377,715
19130,141913,5/1/2013,2013-05,2013-07,10-K,511,56,20,22,32,162,1143,865,1135
19131,141913,8/1/2013,2013-08,2013-10,10-Q,117,22,2,6,10,69,634,263,718
19132,141913,11/1/2013,2013-11,2014-01,10-Q,144,28,4,9,10,240,1924,440,1927
19133,141913,2/1/2014,2014-02,2014-04,10-Q,165,30,3,14,6,19,875,339,1650
19134,141913,5/1/2014,2014-05,2014-07,10-K,334,49,17,26,24,275,3309,1692,6985
19135,141913,8/1/2014,2014-08,2014-10,10-Q,103,23,1,11,8,45,455,264,829
19136,141913,11/1/2014,2014-11,2015-01,10-Q,142,34,3,13,6,58,642,333,647
19137,141913,2/1/2015,2015-02,2015-04,10-Q,168,34,8,13,9,88,1095,508,1689
19138,141913,5/1/2015,2015-05,2015-07,10-K,412,51,13,34,15,152,828,742,464
19139,141913,8/1/2015,2015-08,2015-10,10-Q,95,19,1,12,1,36,209,217,297
19140,141913,11/1/2015,2015-11,2016-01,10-Q,104,28,9,15,1,98,585,297,556
19141,141913,2/1/2016,2016-02,2016-04,10-Q,82,38,3,14,2,27,165,208,134
19142,141913,5/1/2016,2016-05,2016-07,10-K,293,40,11,30,12,158,878,798,531
19143,141913,8/1/2016,2016-08,2016-10,10-Q,47,12,5,10,1,30,330,192,459
19144,141913,11/1/2016,2016-11,2017-01,10-Q,55,14,7,10,2,34,212,176,423
19145,141913,3/1/2017,2017-03,2017-05,10-Q,47,12,5,11,3,27,404,218,697
19146,141913,6/1/2017,2017-06,2017-08,10-Q,59,17,2,10,6,130,1308,742,3389
19147,141913,9/1/2017,2017-09,2017-11,10-Q,57,16,4,8,5,26,119,179,125
19148,141913,12/1/2017,2017-12,2018-02,10-K,269,57,15,36,16,183,810,797,554
19149,141913,3/1/2018,2018-03,2018-05,10-Q,48,16,3,9,6,68,384,221,850
19150,141913,6/1/2018,2018-06,2018-08,10-Q,57,16,8,7,9,154,1369,723,3610
19151,141913,9/1/2018,2018-09,2018-10,10-Q,59,16,4,7,10,53,181,180,343
19152,141913,12/1/2018,2018-12,2019-02,10-K,261,49,18,36,21,230,827,840,957
19153,141913,3/1/2019,2019-03,2019-05,10-Q,43,13,2,8,6,39,411,201,679
19154,141913,6/1/2019,2019-06,2019-07,10-Q,107,16,2,10,2,46,151,182,111
19155,141913,9/1/2019,2019-09,2019-10,10-Q,107,18,5,13,5,350,2208,565,2839
19156,141913,12/1/2019,2019-12,2020-02,10-K,191,23,17,30,10,170,767,762,520
19157,141913,3/1/2020,2020-03,2020-05,10-Q,42,10,9,15,3,33,297,198,442
19158,141913,6/1/2020,2020-06,2020-08,10-Q,71,7,6,12,5,26,176,144,106
19159,141913,9/1/2020,2020-09,2020-10,10-Q,76,12,6,13,10,29,176,163,113
19160,141913,12/1/2020,2020-12,2021-02,10-K,181,23,16,22,13,183,877,788,504
19161,141913,3/1/2021,2021-03,2021-05,10-Q,40,23,4,7,8,46,327,190,575
19162,141913,6/1/2021,2021-06,2021-08,10-Q,72,24,4,13,7,38,127,125,88
19163,141913,9/1/2021,2021-09,2021-11,10-Q,83,23,5,19,5,40,128,127,93
19164,142953,6/1/2001,2001-06,2001-08,10-Q,241,73,30,15,7,48,203,118,87
19165,142953,9/1/2001,2001-09,2001-11,10-Q,253,67,33,17,9,59,200,125,88
19166,142953,12/1/2001,2001-12,2002-03,10-K,94,0,0,2,0,108,335,339,385
19167,142953,3/1/2002,2002-03,2002-05,10-Q,140,27,21,4,11,20,150,126,75
19168,142953,6/1/2002,2002-06,2002-08,10-Q,204,50,42,4,28,45,187,137,77
19169,142953,9/1/2002,2002-09,2002-11,10-Q,208,62,24,11,19,56,202,138,76
19170,142953,12/1/2002,2002-12,2003-03,10-K,100,0,0,3,1,127,360,369,306
19171,142953,3/1/2003,2003-03,2003-05,10-Q,113,21,9,13,3,214,564,282,1440
19172,142953,6/1/2003,2003-06,2003-08,10-Q,197,35,16,28,2,250,604,272,1440
19173,142953,9/1/2003,2003-09,2003-11,10-Q,186,31,18,28,3,80,256,114,81
19174,142953,12/1/2003,2003-12,2004-03,10-K,103,0,1,5,1,176,458,417,539
19175,142953,3/1/2004,2004-03,2004-05,10-Q,194,11,15,15,11,59,281,216,284
19176,142953,6/1/2004,2004-06,2004-08,10-Q,227,22,29,20,10,264,725,297,1436
19177,142953,9/1/2004,2004-09,2004-11,10-Q,254,23,28,24,14,99,375,155,82
19178,142953,12/1/2004,2004-12,2005-03,10-K,387,28,23,44,16,188,583,406,331
19179,142953,3/1/2005,2005-03,2005-05,10-Q,172,20,5,17,7,73,274,173,72
19180,142953,6/1/2005,2005-06,2005-08,10-Q,282,60,21,28,10,128,429,163,76
19181,142953,9/1/2005,2005-09,2005-11,10-Q,265,53,28,32,11,135,448,181,74
19182,142953,12/1/2005,2005-12,2006-03,10-K,429,61,34,44,18,215,693,529,336
19183,142953,3/1/2006,2006-03,2006-05,10-Q,101,18,19,8,12,56,300,180,67
19184,142953,6/1/2006,2006-06,2006-08,10-Q,150,46,31,23,9,416,2310,679,3250
19185,142953,9/1/2006,2006-09,2006-11,10-Q,159,48,32,24,11,153,440,197,68
19186,142953,12/1/2006,2006-12,2007-03,10-K,301,53,37,37,27,245,741,554,345
19187,142953,3/1/2007,2007-03,2007-05,10-Q,64,27,10,12,9,154,1032,611,2347
19188,142953,6/1/2007,2007-06,2007-08,10-Q,82,49,13,16,13,107,468,277,493
19189,142953,9/1/2007,2007-09,2007-11,10-Q,97,52,16,18,11,361,899,421,1631
19190,142953,12/1/2007,2007-12,2008-02,10-K,241,54,32,47,33,264,834,733,690
19191,142953,3/1/2008,2008-03,2008-05,10-Q,102,29,7,22,6,123,1063,644,2293
19192,142953,6/1/2008,2008-06,2008-08,10-Q,152,55,6,37,11,163,377,208,199
19193,142953,9/1/2008,2008-09,2008-10,10-Q,157,52,6,40,17,154,462,191,129
19194,142953,12/1/2008,2008-12,2009-02,10-K,332,57,33,71,33,409,1499,946,2018
19195,142953,3/1/2009,2009-03,2009-05,10-Q,75,19,20,15,12,84,286,124,75
19196,142953,6/1/2009,2009-06,2009-08,10-Q,140,31,37,23,28,183,477,141,112
19197,142953,9/1/2009,2009-09,2009-11,10-Q,151,34,42,18,26,193,461,210,177
19198,142953,12/1/2009,2009-12,2010-02,10-K,361,65,43,52,42,403,1292,846,1211
19199,142953,3/1/2010,2010-03,2010-05,10-Q,128,36,6,13,11,133,249,199,87
19200,142953,6/1/2010,2010-06,2010-08,10-Q,198,60,15,22,21,192,342,211,100
19201,142953,9/1/2010,2010-09,2010-11,10-Q,202,63,13,35,10,166,346,207,113
19202,142953,12/1/2010,2010-12,2011-02,10-K,475,62,40,65,33,425,1453,967,1293
19203,142953,3/1/2011,2011-03,2011-05,10-Q,119,37,7,22,3,117,203,128,91
19204,142953,6/1/2011,2011-06,2011-08,10-Q,185,73,15,33,11,371,748,280,1422
19205,142953,9/1/2011,2011-09,2011-11,10-Q,195,68,16,34,12,183,285,161,139
19206,142953,12/1/2011,2011-12,2012-02,10-K,411,77,31,72,29,311,922,691,445
19207,142953,3/1/2012,2012-03,2012-05,10-Q,99,31,12,24,3,302,755,312,1616
19208,142953,6/1/2012,2012-06,2012-08,10-Q,167,48,32,41,8,397,1635,844,4417
19209,142953,9/1/2012,2012-09,2012-11,10-Q,242,45,32,38,14,185,539,231,486
19210,142953,12/1/2012,2012-12,2013-02,10-K,565,54,29,51,44,837,4333,1875,6519
19211,142953,3/1/2013,2013-03,2013-05,10-Q,236,15,13,15,10,161,381,158,268
19212,142953,6/1/2013,2013-06,2013-08,10-Q,390,23,28,21,22,231,437,152,288
19213,142953,12/1/2013,2013-12,2014-03,10-K,754,57,44,53,43,627,1820,1042,2393
19214,142953,3/1/2014,2014-03,2014-05,10-Q,258,28,14,12,18,142,386,228,149
19215,142953,6/1/2014,2014-06,2014-08,10-Q,315,39,29,18,32,482,2741,893,3708
19216,142953,9/1/2014,2014-09,2014-11,10-Q,319,31,41,20,31,205,602,237,229
19217,142953,12/1/2014,2014-12,2015-02,10-K,560,43,46,44,35,450,1797,1035,2054
19218,142953,3/1/2015,2015-03,2015-04,10-Q,221,22,12,17,13,184,713,325,631
19219,142953,6/1/2015,2015-06,2015-07,10-Q,248,33,30,31,13,387,1262,427,1634
19220,142953,9/1/2015,2015-09,2015-10,10-Q,275,42,30,29,12,232,673,254,199
19221,142953,12/1/2015,2015-12,2016-02,10-K,619,52,55,50,39,392,1316,783,502
19222,142953,3/1/2016,2016-03,2016-04,10-Q,272,23,24,13,27,445,2527,1182,4503
19223,142953,6/1/2016,2016-06,2016-07,10-Q,413,33,53,26,33,237,691,294,174
19224,142953,9/1/2016,2016-09,2016-10,10-Q,448,33,52,25,34,283,702,302,196
19225,142953,12/1/2016,2016-12,2017-02,10-K,696,48,57,47,40,711,2926,1423,4704
19226,142953,3/1/2017,2017-03,2017-05,10-Q,245,27,13,11,14,241,1150,784,2174
19227,142953,6/1/2017,2017-06,2017-08,10-Q,279,38,35,18,22,192,716,295,223
19228,142953,9/1/2017,2017-09,2017-10,10-Q,286,56,20,22,22,240,681,302,153
19229,142953,12/1/2017,2017-12,2018-02,10-K,636,54,50,41,43,507,1892,1146,1868
19230,142953,3/1/2018,2018-03,2018-05,10-Q,165,33,7,16,16,264,1089,827,2401
19231,142953,6/1/2018,2018-06,2018-07,10-Q,196,57,17,25,23,244,781,318,477
19232,142953,9/1/2018,2018-09,2018-10,10-Q,345,47,30,49,17,206,549,247,142
19233,142953,12/1/2018,2018-12,2019-02,10-K,707,69,30,66,34,442,1207,795,533
19234,142953,3/1/2019,2019-03,2019-05,10-Q,255,19,15,30,11,246,1052,776,2357
19235,142953,6/1/2019,2019-06,2019-07,10-Q,360,37,26,50,11,213,777,287,643
19236,142953,9/1/2019,2019-09,2019-10,10-Q,415,41,23,49,15,203,502,263,133
19237,142953,12/1/2019,2019-12,2020-02,10-K,692,66,37,68,27,453,1322,903,896
19238,142953,3/1/2020,2020-03,2020-04,10-Q,254,33,19,35,5,258,1290,886,2588
19239,142953,6/1/2020,2020-06,2020-07,10-Q,347,40,46,51,16,209,641,329,370
19240,142953,9/1/2020,2020-09,2020-11,10-Q,363,55,28,60,15,236,599,335,165
19241,142953,12/1/2020,2020-12,2021-02,10-K,725,76,40,79,20,505,1533,1026,1029
19242,142953,3/1/2021,2021-03,2021-04,10-Q,267,44,15,36,7,282,1144,828,2437
19243,142953,6/1/2021,2021-06,2021-07,10-Q,387,81,9,64,10,285,492,349,144
19244,142953,9/1/2021,2021-09,2021-11,10-Q,431,92,8,63,13,303,529,386,216
19245,143356,3/1/2002,2002-03,2002-05,10-Q,121,30,71,16,37,203,531,222,245
19246,143356,6/1/2002,2002-06,2002-08,10-Q,164,88,90,35,61,344,1143,440,1181
19247,143356,9/1/2002,2002-09,2002-11,10-Q,157,67,85,27,79,247,927,320,568
19248,143356,12/1/2002,2002-12,2003-03,10-K,472,87,109,48,119,661,3650,1647,5473
19249,143356,3/1/2003,2003-03,2003-05,10-Q,123,33,46,22,30,236,768,273,398
19250,143356,6/1/2003,2003-06,2003-08,10-Q,158,89,76,38,62,377,1365,441,1404
19251,143356,9/1/2003,2003-09,2003-11,10-Q,155,97,56,41,46,385,968,332,627
19252,143356,12/1/2003,2003-12,2004-03,10-K,459,80,64,33,81,552,2784,1340,4048
19253,143356,3/1/2004,2004-03,2004-05,10-Q,130,39,25,17,17,236,531,254,383
19254,143356,6/1/2004,2004-06,2004-08,10-Q,153,80,41,39,25,395,747,342,692
19255,143356,9/1/2004,2004-09,2004-11,10-Q,156,88,37,41,28,401,646,303,380
19256,143356,12/1/2004,2004-12,2005-03,10-K,490,102,48,56,76,679,1951,1215,1628
19257,143356,3/1/2005,2005-03,2005-05,10-Q,157,51,20,24,24,311,603,276,316
19258,143356,9/1/2005,2005-09,2005-11,10-Q,205,124,30,58,28,483,812,361,434
19259,143356,12/1/2005,2005-12,2006-02,10-K,545,129,45,80,79,884,2593,1595,2372
19260,143356,3/1/2006,2006-03,2006-05,10-Q,176,52,26,32,13,330,637,314,421
19261,143356,9/1/2006,2006-09,2006-11,10-Q,207,107,60,61,37,479,1034,396,600
19262,143356,12/1/2006,2006-12,2007-02,10-K,603,146,65,98,84,929,2493,1687,2478
19263,143356,3/1/2007,2007-03,2007-05,10-Q,184,60,23,37,13,405,1019,371,737
19264,143356,6/1/2007,2007-06,2007-08,10-Q,222,133,37,76,21,481,1199,565,1245
19265,143356,9/1/2007,2007-09,2007-11,10-Q,219,130,42,90,21,526,1307,542,984
19266,143356,12/1/2007,2007-12,2008-02,10-K,659,154,85,120,82,928,2454,1847,2177
19267,143356,3/1/2008,2008-03,2008-05,10-Q,263,39,43,44,33,427,1189,516,586
19268,143356,6/1/2008,2008-06,2008-07,10-Q,288,76,81,72,45,557,1461,622,628
19269,143356,9/1/2008,2008-09,2008-10,10-Q,335,84,121,84,69,640,2152,1089,880
19270,143356,12/1/2008,2008-12,2009-02,10-K,817,136,112,114,116,1343,4660,2969,4596
19271,143356,3/1/2009,2009-03,2009-05,10-Q,409,51,72,63,79,777,2598,1507,1033
19272,143356,6/1/2009,2009-06,2009-08,10-Q,443,95,112,73,112,904,3038,1662,1147
19273,143356,9/1/2009,2009-09,2009-11,10-Q,431,106,87,60,105,861,3060,1340,1901
19274,143356,12/1/2009,2009-12,2010-02,10-K,885,124,129,101,124,1263,4029,3060,2699
19275,143356,3/1/2010,2010-03,2010-05,10-Q,395,55,39,42,50,723,1923,991,852
19276,143356,6/1/2010,2010-06,2010-08,10-Q,464,134,55,89,51,956,2358,1175,948
19277,143356,9/1/2010,2010-09,2010-11,10-Q,554,137,81,105,58,1136,3000,1841,1492
19278,143356,12/1/2010,2010-12,2011-02,10-K,1037,141,104,115,111,1406,4094,3322,2985
19279,143356,3/1/2011,2011-03,2011-05,10-Q,515,67,32,52,44,715,2003,1038,833
19280,143356,6/1/2011,2011-06,2011-08,10-Q,625,107,41,78,59,971,2328,1100,900
19281,143356,9/1/2011,2011-09,2011-11,10-Q,671,118,57,92,65,995,2575,1296,1173
19282,143356,3/1/2012,2012-03,2012-05,10-Q,553,40,40,46,55,730,2001,1042,858
